"","municipio","seccion","casilla","tipo_casilla","padron_electoral","listado_nominal","clasificacion","estrato"
"3006","4. TIJUANA","02_0741","URBANA","C1",665,664,"panistas","4. TIJUANA URBANA panistas"
"3007","4. TIJUANA","02_0742","URBANA","B1",512,512,"indefinidos","4. TIJUANA URBANA indefinidos"
"3008","4. TIJUANA","02_0742","URBANA","C1",512,511,"indefinidos","4. TIJUANA URBANA indefinidos"
"3009","4. TIJUANA","02_0742","URBANA","C2",511,511,"indefinidos","4. TIJUANA URBANA indefinidos"
"3010","4. TIJUANA","02_0742","URBANA","S1",0,0,"indefinidos","4. TIJUANA URBANA indefinidos"
"3011","4. TIJUANA","02_0743","URBANA","B1",747,746,"indefinidos","4. TIJUANA URBANA indefinidos"
"3012","4. TIJUANA","02_0744","URBANA","B1",399,399,"panistas","4. TIJUANA URBANA panistas"
"3013","4. TIJUANA","02_0744","URBANA","C1",399,399,"panistas","4. TIJUANA URBANA panistas"
"3014","4. TIJUANA","02_0745","URBANA","B1",419,419,"panistas","4. TIJUANA URBANA panistas"
"3015","4. TIJUANA","02_0745","URBANA","C1",418,418,"panistas","4. TIJUANA URBANA panistas"
"3016","4. TIJUANA","02_0746","URBANA","B1",465,463,"panistas","4. TIJUANA URBANA panistas"
"3017","4. TIJUANA","02_0746","URBANA","C1",464,463,"panistas","4. TIJUANA URBANA panistas"
"3018","4. TIJUANA","02_0747","URBANA","B1",397,397,"indefinidos","4. TIJUANA URBANA indefinidos"
"3019","4. TIJUANA","02_0747","URBANA","C1",397,396,"indefinidos","4. TIJUANA URBANA indefinidos"
"3020","4. TIJUANA","02_0748","URBANA","B1",403,403,"indefinidos","4. TIJUANA URBANA indefinidos"
"3021","4. TIJUANA","02_0748","URBANA","C1",403,402,"indefinidos","4. TIJUANA URBANA indefinidos"
"3022","4. TIJUANA","02_0749","URBANA","B1",500,499,"indefinidos","4. TIJUANA URBANA indefinidos"
"3023","4. TIJUANA","02_0749","URBANA","C1",499,499,"indefinidos","4. TIJUANA URBANA indefinidos"
"3024","4. TIJUANA","02_0750","URBANA","B1",705,704,"indefinidos","4. TIJUANA URBANA indefinidos"
"3025","4. TIJUANA","02_0751","URBANA","B1",433,432,"indefinidos","4. TIJUANA URBANA indefinidos"
"3026","4. TIJUANA","02_0751","URBANA","C1",432,431,"indefinidos","4. TIJUANA URBANA indefinidos"
"3027","4. TIJUANA","02_0752","URBANA","B1",607,606,"indefinidos","4. TIJUANA URBANA indefinidos"
"3028","4. TIJUANA","02_0753","URBANA","B1",436,436,"indefinidos","4. TIJUANA URBANA indefinidos"
"3029","4. TIJUANA","02_0753","URBANA","C1",436,435,"indefinidos","4. TIJUANA URBANA indefinidos"
"3030","4. TIJUANA","02_0754","URBANA","B1",483,482,"indefinidos","4. TIJUANA URBANA indefinidos"
"3031","4. TIJUANA","02_0754","URBANA","C1",482,482,"indefinidos","4. TIJUANA URBANA indefinidos"
"3032","4. TIJUANA","02_0755","URBANA","B1",400,399,"indefinidos","4. TIJUANA URBANA indefinidos"
"3033","4. TIJUANA","02_0755","URBANA","C1",399,399,"indefinidos","4. TIJUANA URBANA indefinidos"
"3034","4. TIJUANA","02_0756","URBANA","B1",531,531,"panistas","4. TIJUANA URBANA panistas"
"3035","4. TIJUANA","02_0756","URBANA","C1",530,530,"panistas","4. TIJUANA URBANA panistas"
"3036","4. TIJUANA","02_0757","URBANA","B1",444,444,"panistas","4. TIJUANA URBANA panistas"
"3037","4. TIJUANA","02_0757","URBANA","C1",443,443,"panistas","4. TIJUANA URBANA panistas"
"3038","4. TIJUANA","02_0758","URBANA","B1",426,425,"panistas","4. TIJUANA URBANA panistas"
"3039","4. TIJUANA","02_0758","URBANA","C1",425,425,"panistas","4. TIJUANA URBANA panistas"
"3040","4. TIJUANA","02_0759","URBANA","B1",678,678,"panistas","4. TIJUANA URBANA panistas"
"3041","4. TIJUANA","02_0760","URBANA","B1",700,699,"panistas","4. TIJUANA URBANA panistas"
"3042","4. TIJUANA","02_0761","URBANA","B1",703,703,"panistas","4. TIJUANA URBANA panistas"
"3043","4. TIJUANA","02_0761","URBANA","C1",703,702,"panistas","4. TIJUANA URBANA panistas"
"3044","4. TIJUANA","02_0762","URBANA","B1",658,658,"morenistas","4. TIJUANA URBANA morenistas"
"3045","4. TIJUANA","02_0762","URBANA","C1",658,658,"morenistas","4. TIJUANA URBANA morenistas"
"3046","4. TIJUANA","02_0763","URBANA","B1",715,714,"indefinidos","4. TIJUANA URBANA indefinidos"
"3047","4. TIJUANA","02_0763","URBANA","C1",714,714,"indefinidos","4. TIJUANA URBANA indefinidos"
"3048","4. TIJUANA","02_0764","URBANA","B1",663,663,"indefinidos","4. TIJUANA URBANA indefinidos"
"3049","4. TIJUANA","02_0764","URBANA","C1",663,662,"indefinidos","4. TIJUANA URBANA indefinidos"
"3050","4. TIJUANA","02_0764","URBANA","C2",663,662,"indefinidos","4. TIJUANA URBANA indefinidos"
"3051","4. TIJUANA","02_0764","URBANA","C3",663,662,"indefinidos","4. TIJUANA URBANA indefinidos"
"3052","4. TIJUANA","02_0764","URBANA","C4",662,662,"indefinidos","4. TIJUANA URBANA indefinidos"
"3053","4. TIJUANA","02_0765","URBANA","B1",641,640,"panistas","4. TIJUANA URBANA panistas"
"3054","4. TIJUANA","02_0765","URBANA","C1",640,639,"panistas","4. TIJUANA URBANA panistas"
"3055","4. TIJUANA","02_0766","URBANA","B1",721,720,"indefinidos","4. TIJUANA URBANA indefinidos"
"3056","4. TIJUANA","02_0766","URBANA","C1",720,720,"indefinidos","4. TIJUANA URBANA indefinidos"
"3057","4. TIJUANA","02_0766","URBANA","C2",720,720,"indefinidos","4. TIJUANA URBANA indefinidos"
"3058","4. TIJUANA","02_0766","URBANA","C3",720,719,"indefinidos","4. TIJUANA URBANA indefinidos"
"3059","4. TIJUANA","02_0767","URBANA","B1",737,737,"panistas","4. TIJUANA URBANA panistas"
"3060","4. TIJUANA","02_0767","URBANA","C1",736,736,"panistas","4. TIJUANA URBANA panistas"
"3061","4. TIJUANA","02_0768","URBANA","B1",412,411,"indefinidos","4. TIJUANA URBANA indefinidos"
"3062","4. TIJUANA","02_0768","URBANA","C1",411,411,"indefinidos","4. TIJUANA URBANA indefinidos"
"3063","4. TIJUANA","02_0769","URBANA","B1",447,447,"indefinidos","4. TIJUANA URBANA indefinidos"
"3064","4. TIJUANA","02_0769","URBANA","C1",447,446,"indefinidos","4. TIJUANA URBANA indefinidos"
"3065","4. TIJUANA","02_0770","URBANA","B1",597,596,"indefinidos","4. TIJUANA URBANA indefinidos"
"3066","4. TIJUANA","02_0771","URBANA","B1",593,593,"panistas","4. TIJUANA URBANA panistas"
"3067","4. TIJUANA","02_0771","URBANA","C1",592,592,"panistas","4. TIJUANA URBANA panistas"
"3068","4. TIJUANA","02_0772","URBANA","B1",497,497,"panistas","4. TIJUANA URBANA panistas"
"3069","4. TIJUANA","02_0772","URBANA","C1",497,497,"panistas","4. TIJUANA URBANA panistas"
"3070","4. TIJUANA","02_0773","URBANA","B1",402,401,"panistas","4. TIJUANA URBANA panistas"
"3071","4. TIJUANA","02_0773","URBANA","C1",401,400,"panistas","4. TIJUANA URBANA panistas"
"3072","4. TIJUANA","02_0774","URBANA","B1",657,654,"panistas","4. TIJUANA URBANA panistas"
"3073","4. TIJUANA","02_0775","URBANA","B1",688,688,"panistas","4. TIJUANA URBANA panistas"
"3074","4. TIJUANA","02_0776","URBANA","B1",431,431,"panistas","4. TIJUANA URBANA panistas"
"3075","4. TIJUANA","02_0776","URBANA","C1",431,431,"panistas","4. TIJUANA URBANA panistas"
"3076","4. TIJUANA","02_0777","URBANA","B1",456,455,"panistas","4. TIJUANA URBANA panistas"
"3077","4. TIJUANA","02_0777","URBANA","C1",456,455,"panistas","4. TIJUANA URBANA panistas"
"3078","4. TIJUANA","02_0778","URBANA","B1",459,458,"panistas","4. TIJUANA URBANA panistas"
"3079","4. TIJUANA","02_0778","URBANA","C1",458,457,"panistas","4. TIJUANA URBANA panistas"
"3080","4. TIJUANA","02_0779","URBANA","B1",422,421,"indefinidos","4. TIJUANA URBANA indefinidos"
"3081","4. TIJUANA","02_0779","URBANA","C1",421,421,"indefinidos","4. TIJUANA URBANA indefinidos"
"3082","4. TIJUANA","02_0780","URBANA","B1",685,683,"indefinidos","4. TIJUANA URBANA indefinidos"
"3083","4. TIJUANA","02_0781","URBANA","B1",632,628,"indefinidos","4. TIJUANA URBANA indefinidos"
"3084","4. TIJUANA","02_0782","URBANA","B1",651,651,"panistas","4. TIJUANA URBANA panistas"
"3085","4. TIJUANA","02_0783","URBANA","B1",430,429,"indefinidos","4. TIJUANA URBANA indefinidos"
"3086","4. TIJUANA","02_0783","URBANA","C1",429,428,"indefinidos","4. TIJUANA URBANA indefinidos"
"3087","4. TIJUANA","02_0784","URBANA","B1",634,633,"panistas","4. TIJUANA URBANA panistas"
"3088","4. TIJUANA","02_0784","URBANA","S1",0,0,"panistas","4. TIJUANA URBANA panistas"
"3089","4. TIJUANA","02_0785","URBANA","B1",440,438,"panistas","4. TIJUANA URBANA panistas"
"3090","4. TIJUANA","02_0785","URBANA","C1",439,438,"panistas","4. TIJUANA URBANA panistas"
"3091","4. TIJUANA","02_0786","URBANA","B1",509,508,"panistas","4. TIJUANA URBANA panistas"
"3092","4. TIJUANA","02_0786","URBANA","C1",508,508,"panistas","4. TIJUANA URBANA panistas"
"3093","4. TIJUANA","02_0787","URBANA","B1",473,472,"panistas","4. TIJUANA URBANA panistas"
"3094","4. TIJUANA","02_0787","URBANA","C1",473,472,"panistas","4. TIJUANA URBANA panistas"
"3095","4. TIJUANA","02_0788","URBANA","B1",737,736,"panistas","4. TIJUANA URBANA panistas"
"3096","4. TIJUANA","02_0789","URBANA","B1",414,413,"panistas","4. TIJUANA URBANA panistas"
"3097","4. TIJUANA","02_0789","URBANA","C1",413,413,"panistas","4. TIJUANA URBANA panistas"
"3098","4. TIJUANA","02_0790","URBANA","B1",721,721,"indefinidos","4. TIJUANA URBANA indefinidos"
"3099","4. TIJUANA","02_0790","URBANA","C1",721,720,"indefinidos","4. TIJUANA URBANA indefinidos"
"3100","4. TIJUANA","02_0791","URBANA","B1",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"3101","4. TIJUANA","02_0792","URBANA","B1",387,387,"indefinidos","4. TIJUANA URBANA indefinidos"
"3102","4. TIJUANA","02_0792","URBANA","C1",386,386,"indefinidos","4. TIJUANA URBANA indefinidos"
"3103","4. TIJUANA","02_0793","URBANA","B1",643,642,"panistas","4. TIJUANA URBANA panistas"
"3104","4. TIJUANA","02_0794","URBANA","B1",586,585,"panistas","4. TIJUANA URBANA panistas"
"3105","4. TIJUANA","02_0794","URBANA","C1",585,585,"panistas","4. TIJUANA URBANA panistas"
"3106","4. TIJUANA","02_0795","URBANA","B1",609,609,"panistas","4. TIJUANA URBANA panistas"
"3107","4. TIJUANA","02_0795","URBANA","C1",609,609,"panistas","4. TIJUANA URBANA panistas"
"3108","4. TIJUANA","02_0796","URBANA","B1",568,567,"indefinidos","4. TIJUANA URBANA indefinidos"
"3109","4. TIJUANA","02_0796","URBANA","C1",567,566,"indefinidos","4. TIJUANA URBANA indefinidos"
"3110","4. TIJUANA","02_0797","URBANA","B1",596,595,"indefinidos","4. TIJUANA URBANA indefinidos"
"3111","4. TIJUANA","02_0797","URBANA","C1",596,595,"indefinidos","4. TIJUANA URBANA indefinidos"
"3112","4. TIJUANA","02_0797","URBANA","C2",595,595,"indefinidos","4. TIJUANA URBANA indefinidos"
"3113","4. TIJUANA","02_0797","URBANA","C3",595,595,"indefinidos","4. TIJUANA URBANA indefinidos"
"3114","4. TIJUANA","02_0798","URBANA","B1",708,707,"indefinidos","4. TIJUANA URBANA indefinidos"
"3115","4. TIJUANA","02_0798","URBANA","C1",708,707,"indefinidos","4. TIJUANA URBANA indefinidos"
"3116","4. TIJUANA","02_0798","URBANA","C2",708,707,"indefinidos","4. TIJUANA URBANA indefinidos"
"3117","4. TIJUANA","02_0798","URBANA","C3",707,707,"indefinidos","4. TIJUANA URBANA indefinidos"
"3118","4. TIJUANA","02_0798","URBANA","C4",707,707,"indefinidos","4. TIJUANA URBANA indefinidos"
"3119","4. TIJUANA","02_0799","URBANA","B1",517,515,"panistas","4. TIJUANA URBANA panistas"
"3120","4. TIJUANA","02_0799","URBANA","C1",516,514,"panistas","4. TIJUANA URBANA panistas"
"3121","4. TIJUANA","02_0800","URBANA","B1",600,599,"indefinidos","4. TIJUANA URBANA indefinidos"
"3122","4. TIJUANA","02_0800","URBANA","C1",599,599,"indefinidos","4. TIJUANA URBANA indefinidos"
"3123","4. TIJUANA","02_0800","URBANA","C2",599,598,"indefinidos","4. TIJUANA URBANA indefinidos"
"3124","4. TIJUANA","02_0801","URBANA","B1",391,391,"indefinidos","4. TIJUANA URBANA indefinidos"
"3125","4. TIJUANA","02_0801","URBANA","C1",391,390,"indefinidos","4. TIJUANA URBANA indefinidos"
"3126","4. TIJUANA","02_0802","URBANA","B1",587,587,"indefinidos","4. TIJUANA URBANA indefinidos"
"3127","4. TIJUANA","02_0802","URBANA","C1",587,587,"indefinidos","4. TIJUANA URBANA indefinidos"
"3128","4. TIJUANA","02_0803","URBANA","B1",617,617,"indefinidos","4. TIJUANA URBANA indefinidos"
"3129","4. TIJUANA","02_0803","URBANA","C1",616,616,"indefinidos","4. TIJUANA URBANA indefinidos"
"3130","4. TIJUANA","02_0804","URBANA","B1",505,505,"indefinidos","4. TIJUANA URBANA indefinidos"
"3131","4. TIJUANA","02_0804","URBANA","C1",505,505,"indefinidos","4. TIJUANA URBANA indefinidos"
"3132","4. TIJUANA","02_0805","URBANA","B1",606,605,"panistas","4. TIJUANA URBANA panistas"
"3133","4. TIJUANA","02_0805","URBANA","C1",605,604,"panistas","4. TIJUANA URBANA panistas"
"3134","4. TIJUANA","02_0806","URBANA","B1",415,415,"panistas","4. TIJUANA URBANA panistas"
"3135","4. TIJUANA","02_0806","URBANA","C1",415,415,"panistas","4. TIJUANA URBANA panistas"
"3136","4. TIJUANA","02_0807","URBANA","B1",615,615,"indefinidos","4. TIJUANA URBANA indefinidos"
"3137","4. TIJUANA","02_0807","URBANA","C1",615,615,"indefinidos","4. TIJUANA URBANA indefinidos"
"3138","4. TIJUANA","02_0808","URBANA","B1",548,548,"panistas","4. TIJUANA URBANA panistas"
"3139","4. TIJUANA","02_0808","URBANA","C1",548,547,"panistas","4. TIJUANA URBANA panistas"
"3140","4. TIJUANA","02_0809","URBANA","B1",695,692,"panistas","4. TIJUANA URBANA panistas"
"3141","4. TIJUANA","02_0810","URBANA","B1",443,443,"panistas","4. TIJUANA URBANA panistas"
"3142","4. TIJUANA","02_0810","URBANA","C1",443,442,"panistas","4. TIJUANA URBANA panistas"
"3143","4. TIJUANA","02_0811","URBANA","B1",551,550,"panistas","4. TIJUANA URBANA panistas"
"3144","4. TIJUANA","02_0811","URBANA","C1",550,550,"panistas","4. TIJUANA URBANA panistas"
"3145","4. TIJUANA","02_0812","URBANA","B1",710,710,"panistas","4. TIJUANA URBANA panistas"
"3146","4. TIJUANA","02_0813","URBANA","B1",553,553,"indefinidos","4. TIJUANA URBANA indefinidos"
"3147","4. TIJUANA","02_0814","URBANA","B1",405,405,"panistas","4. TIJUANA URBANA panistas"
"3148","4. TIJUANA","02_0814","URBANA","C1",405,405,"panistas","4. TIJUANA URBANA panistas"
"3149","4. TIJUANA","02_0815","URBANA","B1",705,705,"panistas","4. TIJUANA URBANA panistas"
"3150","4. TIJUANA","02_0816","URBANA","B1",388,387,"panistas","4. TIJUANA URBANA panistas"
"3151","4. TIJUANA","02_0816","URBANA","C1",387,386,"panistas","4. TIJUANA URBANA panistas"
"3152","4. TIJUANA","02_0817","URBANA","B1",726,726,"panistas","4. TIJUANA URBANA panistas"
"3153","4. TIJUANA","02_0818","URBANA","B1",717,717,"panistas","4. TIJUANA URBANA panistas"
"3154","4. TIJUANA","02_0819","URBANA","B1",496,496,"panistas","4. TIJUANA URBANA panistas"
"3155","4. TIJUANA","02_0819","URBANA","C1",496,495,"panistas","4. TIJUANA URBANA panistas"
"3156","4. TIJUANA","02_0820","URBANA","B1",599,599,"panistas","4. TIJUANA URBANA panistas"
"3157","4. TIJUANA","02_0820","URBANA","C1",598,598,"panistas","4. TIJUANA URBANA panistas"
"3158","4. TIJUANA","02_0821","URBANA","B1",645,644,"panistas","4. TIJUANA URBANA panistas"
"3159","4. TIJUANA","02_0821","URBANA","C1",644,644,"panistas","4. TIJUANA URBANA panistas"
"3160","4. TIJUANA","02_0822","URBANA","B1",679,679,"indefinidos","4. TIJUANA URBANA indefinidos"
"3161","4. TIJUANA","02_0822","URBANA","C1",679,679,"indefinidos","4. TIJUANA URBANA indefinidos"
"3162","4. TIJUANA","02_0823","URBANA","B1",485,485,"indefinidos","4. TIJUANA URBANA indefinidos"
"3163","4. TIJUANA","02_0823","URBANA","C1",484,484,"indefinidos","4. TIJUANA URBANA indefinidos"
"3164","4. TIJUANA","02_0824","URBANA","B1",558,557,"indefinidos","4. TIJUANA URBANA indefinidos"
"3165","4. TIJUANA","02_0824","URBANA","C1",557,556,"indefinidos","4. TIJUANA URBANA indefinidos"
"3166","4. TIJUANA","02_0825","URBANA","B1",553,553,"panistas","4. TIJUANA URBANA panistas"
"3167","4. TIJUANA","02_0825","URBANA","C1",553,552,"panistas","4. TIJUANA URBANA panistas"
"3168","4. TIJUANA","02_0826","URBANA","B1",584,583,"panistas","4. TIJUANA URBANA panistas"
"3169","4. TIJUANA","02_0826","URBANA","C1",584,583,"panistas","4. TIJUANA URBANA panistas"
"3170","4. TIJUANA","02_0827","URBANA","B1",494,494,"morenistas","4. TIJUANA URBANA morenistas"
"3171","4. TIJUANA","02_0827","URBANA","C1",493,493,"morenistas","4. TIJUANA URBANA morenistas"
"3172","4. TIJUANA","02_0827","URBANA","E1",700,700,"morenistas","4. TIJUANA URBANA morenistas"
"3173","4. TIJUANA","02_0828","URBANA","B1",436,436,"panistas","4. TIJUANA URBANA panistas"
"3174","4. TIJUANA","02_0828","URBANA","C1",435,435,"panistas","4. TIJUANA URBANA panistas"
"3175","4. TIJUANA","02_0828","URBANA","E1",290,290,"panistas","4. TIJUANA URBANA panistas"
"3176","4. TIJUANA","02_0829","URBANA","B1",572,571,"panistas","4. TIJUANA URBANA panistas"
"3177","4. TIJUANA","02_0829","URBANA","C1",572,570,"panistas","4. TIJUANA URBANA panistas"
"3178","4. TIJUANA","02_0829","URBANA","C2",571,570,"panistas","4. TIJUANA URBANA panistas"
"3179","4. TIJUANA","02_0831","URBANA","B1",601,600,"morenistas","4. TIJUANA URBANA morenistas"
"3180","4. TIJUANA","02_0831","URBANA","C1",600,600,"morenistas","4. TIJUANA URBANA morenistas"
"3181","4. TIJUANA","02_0831","URBANA","C2",600,599,"morenistas","4. TIJUANA URBANA morenistas"
"3182","4. TIJUANA","02_0831","URBANA","C3",600,599,"morenistas","4. TIJUANA URBANA morenistas"
"3183","4. TIJUANA","02_0832","URBANA","B1",622,621,"morenistas","4. TIJUANA URBANA morenistas"
"3184","4. TIJUANA","02_0832","URBANA","C1",622,621,"morenistas","4. TIJUANA URBANA morenistas"
"3185","4. TIJUANA","02_0832","URBANA","C2",621,620,"morenistas","4. TIJUANA URBANA morenistas"
"3186","4. TIJUANA","02_0833","URBANA","B1",677,677,"panistas","4. TIJUANA URBANA panistas"
"3187","4. TIJUANA","02_0833","URBANA","C1",677,677,"panistas","4. TIJUANA URBANA panistas"
"3188","4. TIJUANA","02_0834","URBANA","B1",558,556,"indefinidos","4. TIJUANA URBANA indefinidos"
"3189","4. TIJUANA","02_0834","URBANA","C1",558,556,"indefinidos","4. TIJUANA URBANA indefinidos"
"3190","4. TIJUANA","02_0834","URBANA","C2",557,556,"indefinidos","4. TIJUANA URBANA indefinidos"
"3191","4. TIJUANA","02_0835","URBANA","B1",685,685,"indefinidos","4. TIJUANA URBANA indefinidos"
"3192","4. TIJUANA","02_0836","URBANA","B1",487,486,"morenistas","4. TIJUANA URBANA morenistas"
"3193","4. TIJUANA","02_0836","URBANA","C1",486,486,"morenistas","4. TIJUANA URBANA morenistas"
"3194","4. TIJUANA","02_0837","URBANA","B1",551,550,"panistas","4. TIJUANA URBANA panistas"
"3195","4. TIJUANA","02_0837","URBANA","C1",550,550,"panistas","4. TIJUANA URBANA panistas"
"3196","4. TIJUANA","02_0838","URBANA","B1",555,555,"panistas","4. TIJUANA URBANA panistas"
"3197","4. TIJUANA","02_0838","URBANA","C1",554,554,"panistas","4. TIJUANA URBANA panistas"
"3198","4. TIJUANA","02_0839","URBANA","B1",398,398,"panistas","4. TIJUANA URBANA panistas"
"3199","4. TIJUANA","02_0839","URBANA","C1",398,397,"panistas","4. TIJUANA URBANA panistas"
"3200","4. TIJUANA","02_0840","URBANA","B1",531,530,"panistas","4. TIJUANA URBANA panistas"
"3201","4. TIJUANA","02_0840","URBANA","C1",530,530,"panistas","4. TIJUANA URBANA panistas"
"3202","4. TIJUANA","02_0841","URBANA","B1",416,415,"panistas","4. TIJUANA URBANA panistas"
"3203","4. TIJUANA","02_0841","URBANA","C1",416,415,"panistas","4. TIJUANA URBANA panistas"
"3204","4. TIJUANA","02_0842","URBANA","B1",660,657,"indefinidos","4. TIJUANA URBANA indefinidos"
"3205","4. TIJUANA","02_0842","URBANA","C1",659,657,"indefinidos","4. TIJUANA URBANA indefinidos"
"3206","4. TIJUANA","02_0843","URBANA","B1",692,691,"indefinidos","4. TIJUANA URBANA indefinidos"
"3207","4. TIJUANA","02_0843","URBANA","C1",692,691,"indefinidos","4. TIJUANA URBANA indefinidos"
"3208","4. TIJUANA","02_0843","URBANA","C2",692,691,"indefinidos","4. TIJUANA URBANA indefinidos"
"3209","4. TIJUANA","02_0843","URBANA","C3",692,690,"indefinidos","4. TIJUANA URBANA indefinidos"
"3210","4. TIJUANA","02_0843","URBANA","C4",691,690,"indefinidos","4. TIJUANA URBANA indefinidos"
"3211","4. TIJUANA","02_0843","URBANA","E1",570,570,"indefinidos","4. TIJUANA URBANA indefinidos"
"3212","4. TIJUANA","02_0843","URBANA","E1C1",569,569,"indefinidos","4. TIJUANA URBANA indefinidos"
"3213","4. TIJUANA","02_0843","URBANA","E1C2",569,569,"indefinidos","4. TIJUANA URBANA indefinidos"
"3214","4. TIJUANA","02_0844","URBANA","B1",626,625,"indefinidos","4. TIJUANA URBANA indefinidos"
"3215","4. TIJUANA","02_0844","URBANA","C1",625,625,"indefinidos","4. TIJUANA URBANA indefinidos"
"3216","4. TIJUANA","02_0844","URBANA","C2",625,624,"indefinidos","4. TIJUANA URBANA indefinidos"
"3217","4. TIJUANA","02_0844","URBANA","C3",625,624,"indefinidos","4. TIJUANA URBANA indefinidos"
"3218","4. TIJUANA","02_0845","URBANA","B1",470,470,"panistas","4. TIJUANA URBANA panistas"
"3219","4. TIJUANA","02_0845","URBANA","C1",470,469,"panistas","4. TIJUANA URBANA panistas"
"3220","4. TIJUANA","02_0846","URBANA","B1",628,627,"indefinidos","4. TIJUANA URBANA indefinidos"
"3221","4. TIJUANA","02_0846","URBANA","C1",627,626,"indefinidos","4. TIJUANA URBANA indefinidos"
